#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#TIC#, RA, DEC, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, Exposure Length, Waveband, Filters, Target Classification, Release Date, Instrument, Project, Distance (")
#@string, ra, dec, int, string, string, string, ra, dec, float, float, string, string, string, float, string, string, float
TIC#,RA,DEC,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_exptime,wavelength_region,filters,target_classification,t_obs_release,instrument_name,project,distance
TIC_471011144,219.89609629,-60.83752757,3,HST,o5i301060,HD128620,219.9035200879,-60.8339556818,51313.6992617245,80,Optical,G430M,EXT-STAR;;CALIBRATION,51314.1204514,STIS/CCD,HST,0
TIC_417762326,129.79876921,65.02090642,3,HST,obq202020,HD72905,129.7985730391,65.02120919026,56195.1337587153,3347,UV,E140M,STAR;G V-IV,56560.55256931,STIS/FUV-MAMA,HST,1.01720175115489
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q010a0,HD128620,219.9056996821,-60.83416901774,50938.5624044792,0.8000001,Optical,G430M,EXT-STAR;;CALIBRATION,50941.59774293,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q01030,HD128620,219.9056998451,-60.83416903564,50938.5494296296,2,Optical,G430M,EXT-STAR;;CALIBRATION,50941.59131932,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q010i0,HD128620,219.905699532,-60.83416900126,50938.5743489236,2.4,Optical,G430M,EXT-STAR;;CALIBRATION,50941.58740735,STIS/CCD,HST,0
TIC_350673608,246.00537974,-39.19298053,3,HST,odlqz3010,HD147513,246.0058266456,-39.19296235275,58678.5558776968,2274,UV,E140M,STAR;EXTRA-SOLAR PLANETARY SYSTE,58862.61270823,STIS/FUV-MAMA,HST,1.10826827518666
TIC_350673608,246.00537974,-39.19298053,3,HST,odlq03020,HD147513,246.0057972394,-39.19295790692,58360.2710534375,3000,UV,E140M,STAR;EXTRA-SOLAR PLANETARY SYSTE,58542.54002311,STIS/FUV-MAMA,HST,1.02776477907834
TIC_350673608,246.00537974,-39.19298053,3,HST,odlq03030,HD147513,246.0057972435,-39.19295789929,58360.3372571412,0,UV,E140M,STAR;EXTRA-SOLAR PLANETARY SYSTE,58542.53932861,STIS/FUV-MAMA,HST,1.02779613843013
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q010h0,HD128620,219.9056995512,-60.83416900337,50938.5728211458,2.1,Optical,G430M,EXT-STAR;;CALIBRATION,50941.58739577,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q01010,HD128620,219.9056998957,-60.8341690412,50938.545969294,0.8000001,Optical,G430M,EXT-STAR;;CALIBRATION,50941.53798611,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o5i301080,HD128620,219.9035200165,-60.83395567155,51313.7050024653,80,Optical,G430M,EXT-STAR;;CALIBRATION,51314.12084497,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q010k0,HD128620,219.9053207,-60.83400035986,50938.5839666667,180,UV,G230MB,EXT-STAR;;CALIBRATION,50941.52717589,STIS/CCD,HST,0
TIC_417762326,129.79876921,65.02090642,3,HST,obq202010,HD72905,129.7985730247,65.02120918135,56195.0956687153,2279,UV,E140M,STAR;G V-IV,56560.55248829,STIS/FUV-MAMA,HST,1.01716913489805
TIC_471011144,219.89609629,-60.83752757,3,HST,o5i301070,HD128620,219.9035200522,-60.83395567667,51313.7021320949,80,Optical,G430M,EXT-STAR;;CALIBRATION,51314.12107645,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o5i301040,HD128620,219.9035201592,-60.83395569204,51313.6935209838,80,Optical,G430M,EXT-STAR;;CALIBRATION,51314.11594909,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q01090,HD128620,219.9056997213,-60.83416902205,50938.5592792824,0.8000001,Optical,G430M,EXT-STAR;;CALIBRATION,50941.59727997,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q010c0,HD128620,219.9056996355,-60.83416901263,50938.5661081829,1.4,Optical,G430M,EXT-STAR;;CALIBRATION,50941.60412024,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q010d0,HD128620,219.9056996152,-60.8341690104,50938.5677285532,2.1,Optical,G430M,EXT-STAR;;CALIBRATION,50941.60412024,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o5i301020,HD128620,219.9035202378,-60.83395570334,51313.6877917477,80,Optical,G430M,EXT-STAR;;CALIBRATION,51314.11512738,STIS/CCD,HST,0
TIC_471011144,219.89609629,-60.83752757,3,HST,o5i301090,HD128620,219.9035199551,-60.83395566273,51313.7099446759,80,Optical,G430M,EXT-STAR;;CALIBRATION,51314.12104173,STIS/CCD,HST,0
TIC_417762326,129.79876921,65.02090642,1,HST,obq202jpq,HD72905,129.7985730231,65.02120918035,56195.0922553588,0.1,Optical,G430M,STAR;G V-IV,56560.32491892,STIS/CCD,HST,1.0727894658636
TIC_471011144,219.89609629,-60.83752757,3,HST,o47q01080,HD128620,219.9056997516,-60.83416902538,50938.5574388889,0.8000001,Optical,G430M,EXT-STAR;;CALIBRATION,50941.59726839,STIS/CCD,HST,0
TIC_350673608,246.00537974,-39.19298053,1,HST,odlq03rlq,HD147513,246.0057972358,-39.19295791362,58360.2138738079,0.2,Optical,G430M,STAR;EXTRA-SOLAR PLANETARY SYSTE,58542.38478007,STIS/CCD,HST,1.05731802542651
TIC_417762326,129.79876921,65.02090642,3,HST,lb3e26010,HD72905,129.7985564171,65.02116738426,55255.9383847569,1300.352,UV,G130M,STAR;G V-IV,55256.15811333,COS/FUV,HST,0
TIC_417762326,129.79876921,65.02090642,3,HST,ob4517010,HD72905,129.7985335328,65.02116143842,55310.3823729167,600,UV,E230H,STAR;G V-IV,55310.70303232,STIS/NUV-MAMA,HST,1.16680868187634
TIC_417762326,129.79876921,65.02090642,1,HST,lb3e26ojq,HD72905,129.7985564187,65.02116738429,55255.9349232639,15,UV,G130M,STAR;G V-IV,55256.02350687,COS/FUV,HST,0
TIC_417762326,129.79876921,65.02090642,1,HST,lb3e26ohq,HD72905,129.7985564222,65.02116738435,55255.9283128125,300,UV,G130M,STAR;G V-IV,55256.02278932,COS/FUV,HST,0
TIC_417762326,129.79876921,65.02090642,1,HST,lb3e26oiq,HD72905,129.7985564197,65.02116738431,55255.9331528125,120,UV,G130M,STAR;G V-IV,55256.02307863,COS/FUV,HST,0
TIC_445258206,12.27622748,57.81517729,1,HST,o62u01dbq,HD4614,12.2767841554,57.81498809569,51953.3282996181,0.1,Optical,G430M,STAR;G V-IV,52318.32829863,STIS/CCD,HST,0.850245148963214
TIC_135656809,243.90529281,-8.36943948,2,HST,o6h05waxq,HD146233,243.9055807712,-8.369681078146,52316.5960298264,3.2,Optical,G430L,STAR,52317.12642352,STIS/CCD,HST,1.40831227354774
TIC_311092847,54.21826544,0.40166447,2,HST,o8ru3zomq,HD022484,54.21814490216,0.4011431595655,52947.1304542014,1.3,Optical,G750L,STAR,52947.43171296,STIS/CCD,HST,2.06328924221716
TIC_311092847,54.21826544,0.40166447,2,HST,o8ru3zoeq,HD022484,54.21799906959,0.4011422026166,52947.1281278935,1.5,Optical,G430L,STAR,52947.43170138,STIS/CCD,HST,2.06329617527844
TIC_445258206,12.27622748,57.81517729,3,HST,o62u01010,HD4614,12.27678416645,57.81498809215,51953.3318988773,2060,UV,E230H,STAR;G V-IV,52318.35574078,STIS/NUV-MAMA,HST,0.850262071305932
TIC_135656809,243.90529281,-8.36943948,1,HST,o62u12mpq,HD146233,243.9053678995,-8.369609986947,51941.6807722222,0.2,Optical,G430M,STAR;G V-IV,52306.68076373,STIS/CCD,HST,0.916256001346051
TIC_135656809,243.90529281,-8.36943948,3,HST,o6h05w010,HD146233,243.9054515991,-8.369751331921,52316.588622419,202.6,UV,G230LB,STAR,52317.13413186,STIS/CCD,HST,1.40870614740216
TIC_135656809,243.90529281,-8.36943948,2,HST,o6h05wazq,HD146233,243.9054516015,-8.369751334859,52316.5983561343,2.6,Optical,G750L,STAR,52317.12872682,STIS/CCD,HST,1.40879443539955
TIC_135656809,243.90529281,-8.36943948,3,HST,o6h05w070,CCDFLAT,243.9537158949,-8.441868872846,52316.5996753819,10,Optical,G750L,,52317.1346064,STIS/CCD,HST,1.40752334879548
TIC_135656809,243.90529281,-8.36943948,3,HST,o62u12010,HD146233,243.9053679009,-8.369609988389,51941.6842599884,1829,UV,E230M,STAR;G V-IV,54068.0940162,STIS/NUV-MAMA,HST,0.916256001346051
TIC_296740796,236.61089255,7.35306872,1,HST,le6u01e1q,-LAM-SER,236.6096498772,7.352677421542,58910.4715788542,3,UV,G140L,STAR;G V-IV,59094.5678934,COS/FUV,HST,2.18714781526011
TIC_311092847,54.21826544,0.40166447,3,HST,o8ru3z020,HD022484,54.21814490524,0.4011431623834,52947.1244589931,94.4,UV,G230LB,STAR,52947.4314699,STIS/CCD,HST,2.06323753016741
TIC_296740796,236.61089255,7.35306872,1,HST,le6u01e0q,-LAM-SER,236.6096498781,7.352677421065,58910.4702247685,3,UV,G140L,STAR;G V-IV,59094.56792812,COS/FUV,HST,2.18714781526011
TIC_445258206,12.27622748,57.81517729,1,HST,o62u01daq,HD4614,12.27678414697,57.81498809839,51953.3265203704,0.1,Optical,G430M,STAR;G V-IV,52318.32651621,STIS/CCD,HST,0.850228226716971
TIC_135656809,243.90529281,-8.36943948,1,HST,o62u12moq,HD146233,243.9053678984,-8.369609985807,51941.6789855671,0.2,Optical,G430M,STAR;G V-IV,52306.67898135,STIS/CCD,HST,0.916256001346051
TIC_311092847,54.21826544,0.40166447,2,HST,o8ru3zofq,HD022484,54.21799906942,0.4011422024534,52947.1298638079,1.3,Optical,G750L,STAR,52947.43170138,STIS/CCD,HST,2.06329613884474
TIC_296740796,236.61089255,7.35306872,3,HST,le6u01010,-LAM-SER,236.6096498768,7.352677421805,58910.4737410532,1976.064,UV,G140L,STAR;G V-IV,59094.64231474,COS/FUV,HST,2.95537082709856
TIC_311092847,54.21826544,0.40166447,3,HST,o8ru3z010,HD022484,54.21799908205,0.4011422140189,52947.1048060532,94.4,UV,G230LB,STAR,52947.43134259,STIS/CCD,HST,2.06321012857994
TIC_135656809,243.90529281,-8.36943948,2,HST,o6h05wb0q,HD146233,243.9055807723,-8.369681079505,52316.5989346412,2.6,Optical,G750L,STAR,52317.13260412,STIS/CCD,HST,1.40831227354774
TIC_311092847,54.21826544,0.40166447,2,HST,o8ru3zodq,HD022484,54.21814490437,0.4011431615891,52947.1275375347,1.5,Optical,G430L,STAR,52947.43145833,STIS/CCD,HST,2.06328924221716
TIC_135656809,243.90529281,-8.36943948,2,HST,o6h05wayq,HD146233,243.9054516014,-8.369751334749,52316.5966198264,3.2,Optical,G430L,STAR,52317.125,STIS/CCD,HST,1.40879443539955
TIC_135656809,243.90529281,-8.36943948,3,HST,o6h05w020,HD146233,243.9055807704,-8.36968107723,52316.5917472222,202.6,UV,G230LB,STAR,52317.13259254,STIS/CCD,HST,1.40824964539382
TIC_118572803,53.23268538,-9.45826097,1,HST,z2si0601t,HD22049,53.2336881875,-9.45799895508554,NaN,NaN,UV,MIRROR-A2,STAR;K V-IV;,50304.52795131,HRS,HST,2.44953653997691
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030t0,HD22001,52.34454633015,-62.93748986546,51642.0387353356,50,Optical,G430L,STAR;F3-F9,52010.77325224,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,1,HST,o5gl01q4q,HD22001,52.34454572928,-62.93749011531,51641.4496778935,1,Optical,G430L,STAR;F3-F9,52006.44968744,STIS/CCD,HST,0.353708968085751
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla1080,HD22001,52.34454588579,-62.93749005006,51641.601918287,50,Optical,G430L,STAR;F3-F9,52006.6085995,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla2040,HD22001,52.34454605176,-62.937489981,51641.7651704861,50,Optical,G430L,STAR;F3-F9,52006.77101848,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla10b0,HD22001,52.34454590601,-62.93749004164,51641.6218138542,50,Optical,G430L,STAR;F3-F9,54122.97268506,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glc2020,HD22001,52.34454624039,-62.93748990267,51641.9505638542,50,Optical,G430L,STAR;F3-F9,52006.95641193,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla3080,HD22001,52.3445465914,-62.93748975737,51642.2951471875,50,Optical,G430L,STAR;F3-F9,52007.30182871,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla20a0,HD22001,52.34454609138,-62.93748996453,51641.804128669,50,Optical,G430L,STAR;F3-F9,52006.80997672,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla1090,HD22001,52.34454589282,-62.93749004714,51641.6088278935,50,Optical,G430L,STAR;F3-F9,54104.32891201,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030h0,HD22001,52.3445464594,-62.93748981194,51642.1656334838,50,Optical,G430L,STAR;F3-F9,54079.70164342,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glc2010,HD22001,52.34454623309,-62.9374899057,51641.9444990394,50,Optical,G430L,STAR;F3-F9,52006.95033554,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020r0,HD22001,52.34454594822,-62.93749002407,51641.6633416319,50,Optical,G430L,STAR;F3-F9,52010.63278926,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla2030,HD22001,52.34454604558,-62.93748998357,51641.759094213,50,Optical,G430L,STAR;F3-F9,54104.90589114,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030r0,HD22001,52.3445463436,-62.93748985989,51642.0519412384,50,Optical,G430L,STAR;F3-F9,52010.79215271,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010h0,HD22001,52.34454582188,-62.93749007669,51641.5390131134,50,Optical,G430L,STAR;F3-F9,52009.94099524,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020k0,HD22001,52.34454599485,-62.93749000467,51641.7092097569,50,Optical,G430L,STAR;F3-F9,52010.66166665,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020m0,HD22001,52.34454598165,-62.93749001016,51641.6962238426,50,Optical,G430L,STAR;F3-F9,52010.65202537,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,1,HST,o5gl02iqq,HD22001,52.34454592233,-62.93749003485,51641.6397008912,1,Optical,G430L,STAR;F3-F9,52006.63971061,STIS/CCD,HST,0.35412975810525
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010r0,HD22001,52.34454575515,-62.93749010452,51641.4733186343,50,Optical,G430L,STAR;F3-F9,52009.94064807,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla30a0,HD22001,52.34454660464,-62.9374897519,51642.3081334838,50,Optical,G430L,STAR;F3-F9,52007.31481478,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030u0,HD22001,52.34454632346,-62.93748986823,51642.0326704861,50,Optical,G430L,STAR;F3-F9,52010.38527775,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glb20b0,HD22001,52.34454620201,-62.9374899186,51641.912855706,50,Optical,G430L,STAR;F3-F9,52006.91870354,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla3040,HD22001,52.34454653074,-62.93748978244,51642.2356334838,50,Optical,G430L,STAR;F3-F9,52007.24148145,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla1060,HD22001,52.34454587262,-62.93749005555,51641.5889553241,50,Optical,G430L,STAR;F3-F9,54099.4034722,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla2060,HD22001,52.34454606496,-62.93748997551,51641.7781564468,50,Optical,G430L,STAR;F3-F9,52006.78400459,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla2050,HD22001,52.34454605878,-62.93748997808,51641.7720801273,50,Optical,G430L,STAR;F3-F9,52006.77792816,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020i0,HD22001,52.34454600806,-62.93748999917,51641.7221960648,50,Optical,G430L,STAR;F3-F9,52010.67137718,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010g0,HD22001,52.3445458289,-62.93749007377,51641.5459227199,50,Optical,G430L,STAR;F3-F9,52009.94505772,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030i0,HD22001,52.34454645321,-62.9374898145,51642.1595571759,50,Optical,G430L,STAR;F3-F9,54078.62623838,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla1070,HD22001,52.34454587962,-62.93749005263,51641.5958416319,50,Optical,G430L,STAR;F3-F9,52006.60168972,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020q0,HD22001,52.34454595525,-62.93749002115,51641.6702516204,50,Optical,G430L,STAR;F3-F9,52010.63166666,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010q0,HD22001,52.34454576293,-62.93749010127,51641.4809805208,50,Optical,G430L,STAR;F3-F9,52006.94606468,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glb2020,HD22001,52.34454614212,-62.93748994346,51641.8540016204,50,Optical,G430L,STAR;F3-F9,52006.85984941,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030l0,HD22001,52.34454640277,-62.93748983538,51642.1100316319,50,Optical,G430L,STAR;F3-F9,54064.47656251,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla2070,HD22001,52.34454607199,-62.93748997259,51641.7850664352,50,Optical,G430L,STAR;F3-F9,52006.79091427,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020u0,HD22001,52.34454592812,-62.93749003244,51641.6440708681,50,Optical,G430L,STAR;F3-F9,52007.40430548,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010m0,HD22001,52.34454578931,-62.93749009027,51641.5069527431,50,Optical,G430L,STAR;F3-F9,52010.22598385,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla1020,HD22001,52.34454584623,-62.93749006655,51641.5629831019,50,Optical,G430L,STAR;F3-F9,54092.05483799,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010t0,HD22001,52.34454574174,-62.93749011011,51641.4601127315,50,Optical,G430L,STAR;F3-F9,52007.02769672,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020l0,HD22001,52.34454598783,-62.93749000759,51641.7023001157,50,Optical,G430L,STAR;F3-F9,52010.65825222,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030m0,HD22001,52.34454639658,-62.93748983794,51642.1039553241,50,Optical,G430L,STAR;F3-F9,54061.83822912,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glb2080,HD22001,52.34454618176,-62.937489927,51641.8929597569,50,Optical,G430L,STAR;F3-F9,52006.89880785,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010l0,HD22001,52.34454579548,-62.9374900877,51641.5130293981,50,Optical,G430L,STAR;F3-F9,52010.2416667,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glb20e0,HD22001,52.34454621621,-62.9374899127,51641.9268138542,50,Optical,G430L,STAR;F3-F9,52006.93266194,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla2090,HD22001,52.3445460852,-62.9374899671,51641.7980523495,50,Optical,G430L,STAR;F3-F9,52006.80390034,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030g0,HD22001,52.34454646644,-62.93748980903,51642.1725430903,50,Optical,G430L,STAR;F3-F9,54084.67358789,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glb20f0,HD22001,52.3445462224,-62.93748991014,51641.9328905093,50,Optical,G430L,STAR;F3-F9,52006.93957167,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030n0,HD22001,52.34454638954,-62.93748984086,51642.0970453356,50,Optical,G430L,STAR;F3-F9,52010.85572911,STIS/CCD,HST,0
TIC_1674663309,271.36353505,2.50014628,3,HST,o6h05y020,HD165341,271.3635632934,2.499546280689,52170.6121503819,96.8,UV,G230LB,STAR,52171.68115725,STIS/CCD,HST,1.28346532054992
TIC_1674663309,271.36353505,2.50014628,2,HST,o6h05yfhq,HD165341,271.3635632934,2.499546278786,52170.6152059375,0.8,Optical,G430L,STAR,52171.67874987,STIS/CCD,HST,1.28354378227286
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010o0,HD22001,52.34454577612,-62.93749009577,51641.4939668171,50,Optical,G430L,STAR;F3-F9,52007.14348374,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010p0,HD22001,52.3445457691,-62.9374900987,51641.4870571759,50,Optical,G430L,STAR;F3-F9,52007.06337958,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,2,HST,o5lis1q0q,HI-LATITUDE-FIELD,52.34453331691,-62.93752949482,51641.9693023495,749,Optical,G750L,STAR,51645.3558681,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla20e0,HD22001,52.3445461178,-62.93748995356,51641.8301008912,50,Optical,G430L,STAR;F3-F9,52006.835949,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030s0,HD22001,52.34454633741,-62.93748986245,51642.0458649653,50,Optical,G430L,STAR;F3-F9,52010.78297444,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla3070,HD22001,52.3445465852,-62.93748975993,51642.2890708681,50,Optical,G430L,STAR;F3-F9,52007.29491893,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020j0,HD22001,52.34454600103,-62.9374900021,51641.7152860764,50,Optical,G430L,STAR;F3-F9,52010.66708326,STIS/CCD,HST,0
TIC_118572803,53.23268538,-9.45826097,2,HST,o6h05sn6q,HD022049,53.23233567523,-9.45832219928,52216.2976133449,0.6,Optical,G430L,STAR,52216.7894675,STIS/CCD,HST,0.663115913452356
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030p0,HD22001,52.34454637631,-62.93748984634,51642.084059375,50,Optical,G430L,STAR;F3-F9,52010.81313647,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010u0,HD22001,52.34454573506,-62.9374901129,51641.4540479167,50,Optical,G430L,STAR;F3-F9,52006.45285881,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl020o0,HD22001,52.34454596845,-62.93749001565,51641.6832375347,50,Optical,G430L,STAR;F3-F9,52010.64233789,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla1040,HD22001,52.34454585943,-62.93749006105,51641.5759690162,50,Optical,G430L,STAR;F3-F9,54096.72917817,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glb2060,HD22001,52.34454616854,-62.93748993249,51641.8799738426,50,Optical,G430L,STAR;F3-F9,52006.88582169,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla10a0,HD22001,52.34454589899,-62.93749004457,51641.6149042014,50,Optical,G430L,STAR;F3-F9,54104.19325225,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl010k0,HD22001,52.34454580251,-62.93749008477,51641.5199504977,50,Optical,G430L,STAR;F3-F9,52007.79299757,STIS/CCD,HST,0
TIC_118572803,53.23268538,-9.45826097,2,HST,o6h05sn9q,HD022049,53.23233566605,-9.458322201219,52216.3004259259,0.4,Optical,G750L,STAR,52216.79165507,STIS/CCD,HST,0.663158016925628
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla2010,HD22001,52.34454603126,-62.93748998952,51641.7461194097,50,Optical,G430L,STAR;F3-F9,54114.60468743,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla3020,HD22001,52.3445465175,-62.93748978791,51642.2226471875,50,Optical,G430L,STAR;F3-F9,52007.22849534,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gl030o0,HD22001,52.34454638335,-62.93748984342,51642.0909690162,50,Optical,G430L,STAR;F3-F9,52010.82122671,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5glb2090,HD22001,52.34454618879,-62.93748992408,51641.8998694097,50,Optical,G430L,STAR;F3-F9,52006.90571753,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla2080,HD22001,52.34454607817,-62.93748997002,51641.7911427431,50,Optical,G430L,STAR;F3-F9,52006.79699066,STIS/CCD,HST,0
TIC_262843771,52.34448925,-62.93752894,3,HST,o5gla3010,HD22001,52.3445465102,-62.93748979093,51642.2165823727,50,Optical,G430L,STAR;F3-F9,52007.22241895,STIS/CCD,HST,0
TIC_118572803,53.23268538,-9.45826097,2,HST,o6h05sn8q,HD022049,53.23219207454,-9.458287495273,52216.2998703704,0.4,Optical,G750L,STAR,52216.79076381,STIS/CCD,HST,0.663617104729131
TIC_399665349,72.46004544,6.96127453,1,HST,obq201qhq,HD30652,72.46057601616,6.961294364923,56147.7037115394,0.1,Optical,G430M,STAR;F3-F9,56512.97339113,STIS/CCD,HST,1.80511203157037
